locomotive,id,data,gps,timestamp
6025,1936031.0,"{""egu"": {""data"": [335.25, 12.9296875, 349.546875, 3.5234375, 341.59375, 14.7265625, 221.125, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:26.767110+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:26.767110+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:26.767110+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:26"", ""gps_status"": ""A"", ""gps_lat"": -19.54037883333333, ""gps_lon"": -46.43430298333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.5, ""gps_true_course"": 97.8}",2025-02-17T00:04:27
6025,1936032.0,"{""egu"": {""data"": [335.0, 12.7734375, 349.546875, 3.578125, 340.875, 14.7578125, 221.75, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:27.771075+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:27.771075+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:27.771075+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:27"", ""gps_status"": ""A"", ""gps_lat"": -19.54039195, ""gps_lon"": -46.434210433333334, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.1, ""gps_true_course"": 98.5}",2025-02-17T00:04:28
6025,1936033.0,"{""egu"": {""data"": [334.625, 12.7421875, 349.546875, 3.5859375, 340.9375, 14.84375, 224.75, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:28.775051+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:28.775051+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:28.775051+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:28"", ""gps_status"": ""A"", ""gps_lat"": -19.54039545, ""gps_lon"": -46.43411328333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.0, ""gps_true_course"": 89.5}",2025-02-17T00:04:29
6025,1936034.0,"{""egu"": {""data"": [335.0625, 12.8671875, 349.546875, 3.703125, 340.703125, 14.8125, 221.5, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:29.779111+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:29.779111+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:29.779111+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:29"", ""gps_status"": ""A"", ""gps_lat"": -19.540397266666666, ""gps_lon"": -46.43401741666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.6, ""gps_true_course"": 90.2}",2025-02-17T00:04:30
6025,1936035.0,"{""egu"": {""data"": [335.1875, 12.7421875, 349.546875, 3.625, 341.234375, 14.7265625, 216.0, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:30.795296+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:30.795296+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:30.795296+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:30"", ""gps_status"": ""A"", ""gps_lat"": -19.5403745, ""gps_lon"": -46.433924833333336, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.8, ""gps_true_course"": 80.7}",2025-02-17T00:04:31
6025,1936036.0,"{""egu"": {""data"": [334.9375, 13.3125, 349.546875, 3.59375, 342.4375, 14.7578125, 218.75, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:31.799391+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:31.799391+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:31.799391+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:31"", ""gps_status"": ""A"", ""gps_lat"": -19.540354766666667, ""gps_lon"": -46.43382945, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.8, ""gps_true_course"": 79.7}",2025-02-17T00:04:32
6025,1936037.0,"{""egu"": {""data"": [335.4375, 12.6875, 349.546875, 3.671875, 341.0625, 14.7890625, 220.125, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:32.811180+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:32.811180+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:32.811180+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:32"", ""gps_status"": ""A"", ""gps_lat"": -19.540338783333333, ""gps_lon"": -46.43373211666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.7, ""gps_true_course"": 78.8}",2025-02-17T00:04:33
6025,1936038.0,"{""egu"": {""data"": [334.6875, 12.8046875, 349.546875, 3.5546875, 341.421875, 14.8125, 224.0, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:33.815580+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:33.815580+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:33.815580+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:33"", ""gps_status"": ""A"", ""gps_lat"": -19.540323666666666, ""gps_lon"": -46.43363373333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.8, ""gps_true_course"": 79.2}",2025-02-17T00:04:35
6025,1936039.0,"{""egu"": {""data"": [335.0, 12.9296875, 349.546875, 3.4921875, 341.171875, 14.7890625, 220.5, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:34.830038+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:34.830038+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:34.830038+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:34"", ""gps_status"": ""A"", ""gps_lat"": -19.54030585, ""gps_lon"": -46.43353415, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.7, ""gps_true_course"": 79.3}",2025-02-17T00:04:36
6025,1936040.0,"{""egu"": {""data"": [335.1875, 12.9296875, 349.546875, 3.515625, 341.359375, 14.7265625, 220.125, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:35.849033+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:35.849033+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:35.849033+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:35"", ""gps_status"": ""A"", ""gps_lat"": -19.540290466666665, ""gps_lon"": -46.43343085, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.3, ""gps_true_course"": 80.4}",2025-02-17T00:04:37
6025,1936041.0,"{""egu"": {""data"": [335.0, 12.9296875, 349.546875, 3.53125, 341.546875, 14.7265625, 220.875, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:36.861713+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:36.861713+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:36.861713+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:36"", ""gps_status"": ""A"", ""gps_lat"": -19.540278083333334, ""gps_lon"": -46.43333586666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.8, ""gps_true_course"": 83.2}",2025-02-17T00:04:38
6025,1936042.0,"{""egu"": {""data"": [335.0625, 12.8359375, 349.546875, 3.515625, 341.546875, 14.6953125, 221.875, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:37.882080+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:37.882080+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:37.882080+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:37"", ""gps_status"": ""A"", ""gps_lat"": -19.5402715, ""gps_lon"": -46.43323715, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.1, ""gps_true_course"": 84.7}",2025-02-17T00:04:39
6025,1936043.0,"{""egu"": {""data"": [334.1875, 12.8984375, 349.546875, 3.515625, 341.71875, 14.7265625, 225.5, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:38.901461+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:38.901461+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:38.901461+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:38"", ""gps_status"": ""A"", ""gps_lat"": -19.54026946666667, ""gps_lon"": -46.43314505, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 18.7, ""gps_true_course"": 87.1}",2025-02-17T00:04:40
6025,1936044.0,"{""egu"": {""data"": [335.125, 12.8671875, 349.546875, 3.5078125, 341.125, 14.7578125, 218.25, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:39.915617+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:39.915617+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:39.915617+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:39"", ""gps_status"": ""A"", ""gps_lat"": -19.54027415, ""gps_lon"": -46.43304938333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.1, ""gps_true_course"": 91.1}",2025-02-17T00:04:41
6025,1936045.0,"{""egu"": {""data"": [335.0625, 12.8359375, 349.546875, 3.46875, 341.71875, 14.7578125, 219.25, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:40.929575+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:40.929575+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:40.929575+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:40"", ""gps_status"": ""A"", ""gps_lat"": -19.540279683333335, ""gps_lon"": -46.43296026666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 17.9, ""gps_true_course"": 93.6}",2025-02-17T00:04:42
6025,1936046.0,"{""egu"": {""data"": [333.75, 12.8359375, 349.546875, 3.5078125, 341.234375, 14.7265625, 224.875, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:41.953033+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:41.953033+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:41.953033+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:41"", ""gps_status"": ""A"", ""gps_lat"": -19.5403008, ""gps_lon"": -46.4328607, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.2, ""gps_true_course"": 99.5}",2025-02-17T00:04:43
6025,1936047.0,"{""egu"": {""data"": [337.5, 12.953125, 349.546875, 3.5078125, 341.65625, 14.6953125, 221.375, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:42.976992+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:42.976992+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:42.976992+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:42"", ""gps_status"": ""A"", ""gps_lat"": -19.540332116666665, ""gps_lon"": -46.432761983333336, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.1, ""gps_true_course"": 105.4}",2025-02-17T00:04:44
6025,1936048.0,"{""egu"": {""data"": [334.5625, 12.7734375, 349.546875, 3.5078125, 341.65625, 14.7578125, 221.75, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:43.993098+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:43.993098+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:43.993098+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:43"", ""gps_status"": ""A"", ""gps_lat"": -19.54037535, ""gps_lon"": -46.43267045, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.9, ""gps_true_course"": 111.6}",2025-02-17T00:04:45
6025,1936049.0,"{""egu"": {""data"": [334.6875, 12.8671875, 349.546875, 3.5234375, 341.421875, 14.7890625, 222.125, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:45.011458+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:45.011458+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:45.011458+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:44"", ""gps_status"": ""A"", ""gps_lat"": -19.540430383333334, ""gps_lon"": -46.43258671666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.2, ""gps_true_course"": 125.3}",2025-02-17T00:04:46
6025,1936050.0,"{""egu"": {""data"": [334.625, 12.984375, 349.546875, 3.6328125, 340.9375, 14.7890625, 221.875, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:46.015435+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:46.015435+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:46.015435+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:45"", ""gps_status"": ""A"", ""gps_lat"": -19.54048125, ""gps_lon"": -46.43250833333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 18.7, ""gps_true_course"": 123.5}",2025-02-17T00:04:47
6025,1936051.0,"{""egu"": {""data"": [334.375, 12.7421875, 349.546875, 3.6640625, 341.484375, 14.7890625, 223.0, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:47.039617+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:47.039617+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:47.039617+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:46"", ""gps_status"": ""A"", ""gps_lat"": -19.54054485, ""gps_lon"": -46.4324338, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.4, ""gps_true_course"": 130.1}",2025-02-17T00:04:48
6025,1936052.0,"{""egu"": {""data"": [335.625, 12.953125, 349.546875, 3.6875, 341.0, 14.84375, 221.625, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:48.053676+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:48.053676+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:48.053676+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:47"", ""gps_status"": ""A"", ""gps_lat"": -19.5406143, ""gps_lon"": -46.43236528333333, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.3, ""gps_true_course"": 138.4}",2025-02-17T00:04:49
6025,1936053.0,"{""egu"": {""data"": [334.8125, 12.953125, 349.546875, 3.671875, 340.9375, 14.8125, 220.375, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:49.070192+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:49.070192+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:49.070192+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:48"", ""gps_status"": ""A"", ""gps_lat"": -19.540686966666666, ""gps_lon"": -46.43229936666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.0, ""gps_true_course"": 140.8}",2025-02-17T00:04:50
6025,1936054.0,"{""egu"": {""data"": [335.4375, 13.1328125, 349.546875, 3.625, 341.59375, 14.7578125, 220.5, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:50.088152+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:50.088152+00:00""}, ""exc"": {""data"": [5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:50.088152+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:49"", ""gps_status"": ""A"", ""gps_lat"": -19.540762983333334, ""gps_lon"": -46.43224011666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.1, ""gps_true_course"": 144.6}",2025-02-17T00:04:51
6025,1936055.0,"{""egu"": {""data"": [335.5, 12.953125, 349.546875, 3.640625, 341.84375, 14.7890625, 222.125, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:51.103952+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:51.103952+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:51.103952+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:50"", ""gps_status"": ""A"", ""gps_lat"": -19.54083945, ""gps_lon"": -46.4321856, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.9, ""gps_true_course"": 150.2}",2025-02-17T00:04:52
6025,1936056.0,"{""egu"": {""data"": [334.6875, 12.9296875, 349.546875, 3.65625, 341.171875, 14.8125, 218.5, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:52.116038+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:52.116038+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:52.116038+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:51"", ""gps_status"": ""A"", ""gps_lat"": -19.540918116666667, ""gps_lon"": -46.4321331, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.0, ""gps_true_course"": 153.4}",2025-02-17T00:04:53
6025,1936057.0,"{""egu"": {""data"": [335.0, 12.8671875, 349.546875, 3.484375, 341.78125, 14.8125, 224.875, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:53.133224+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:53.133224+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:53.133224+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:52"", ""gps_status"": ""A"", ""gps_lat"": -19.541004216666668, ""gps_lon"": -46.432097033333335, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.2, ""gps_true_course"": 161.1}",2025-02-17T00:04:54
6025,1936058.0,"{""egu"": {""data"": [334.625, 12.953125, 349.546875, 3.4453125, 341.484375, 14.7578125, 222.375, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:54.151942+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:54.151942+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:54.151942+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:53"", ""gps_status"": ""A"", ""gps_lat"": -19.541093033333333, ""gps_lon"": -46.43206665, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.0, ""gps_true_course"": 164.4}",2025-02-17T00:04:55
6025,1936059.0,"{""egu"": {""data"": [335.0, 12.8359375, 349.546875, 3.5390625, 341.78125, 14.7890625, 217.0, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:55.170369+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:55.170369+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:55.170369+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:54"", ""gps_status"": ""A"", ""gps_lat"": -19.541184216666668, ""gps_lon"": -46.432044166666664, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.9, ""gps_true_course"": 169.6}",2025-02-17T00:04:56
6025,1936060.0,"{""egu"": {""data"": [333.6875, 12.71875, 349.546875, 3.5078125, 341.234375, 14.7265625, 224.25, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:04:56.174365+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 71, 48], ""timestamp"": ""2025-02-17T00:04:56.174365+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:04:56.174365+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:04:55"", ""gps_status"": ""A"", ""gps_lat"": -19.541278283333334, ""gps_lon"": -46.4320293, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 20.3, ""gps_true_course"": 174.4}",2025-02-17T00:04:57
6025,1936781.0,"{""egu"": {""data"": [335.625, 12.8671875, 349.546875, 3.5390625, 345.21875, 14.0390625, 224.0, 0.5004887585532747], ""timestamp"": ""2025-02-17T00:17:04.852189+00:00""}, ""cab"": {""data"": [""N0"", ""MARCHA"", ""0"", 69, 48], ""timestamp"": ""2025-02-17T00:17:04.852189+00:00""}, ""exc"": {""data"": [5.0, 4.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1024.0, 0.0, 1.0], ""timestamp"": ""2025-02-17T00:17:04.852189+00:00""}}","{""gps_timestamp"": ""2025-02-17T00:17:04"", ""gps_status"": ""A"", ""gps_lat"": -19.581256133333333, ""gps_lon"": -46.40734981666667, ""gps_mag_variation"": ""16.7"", ""gps_mag_var_dir"": ""W"", ""gps_speed_on_ground"": 19.9, ""gps_true_course"": 97.8}",2025-02-17T00:17:06
